date	year	week	code	type	value
2023-12-28	2023	52	/en/objednavka	New users	0
2023-12-28	2023	52	/en/objednavka	Sessions	2
2023-12-28	2023	52	/objednavka	Active users	2
2023-12-28	2023	52	/objednavka	Average engagement time per session	274
2023-12-28	2023	52	/objednavka	New users	2
2023-12-28	2023	52	/objednavka	Sessions	3
2023-12-28	2023	52	/pl	Active users	4
2023-12-28	2023	52	/pl	Average engagement time per session	17
2023-12-28	2023	52	/pl	New users	2
2023-12-28	2023	52	/pl	Sessions	4
2023-12-29	2023	52	/	Active users	41
2023-12-29	2023	52	/	Average engagement time per session	300
2023-12-29	2023	52	/	New users	35
2023-12-29	2023	52	/	Sessions	48
2023-12-29	2023	52	/de	Active users	4
2023-12-29	2023	52	/de	Average engagement time per session	9
2023-12-29	2023	52	/de	New users	2
2023-12-29	2023	52	/de	Sessions	5
2023-12-29	2023	52	/de/objednavka	Active users	1
2023-12-29	2023	52	/de/objednavka	Average engagement time per session	1
2023-12-29	2023	52	/de/objednavka	New users	0
2023-12-29	2023	52	/de/objednavka	Sessions	8
2023-12-29	2023	52	/pl	Active users	4
2023-12-29	2023	52	/pl	Average engagement time per session	400
2023-12-29	2023	52	/pl	New users	3
2023-12-29	2023	52	/pl	Sessions	7
2023-12-30	2023	52	/	Active users	24
2023-12-30	2023	52	/	Average engagement time per session	154
2023-12-30	2023	52	/	New users	18
2023-12-30	2023	52	/	Sessions	25
2023-12-30	2023	52	/de	Active users	3
2023-12-30	2023	52	/de	Average engagement time per session	203
2023-12-30	2023	52	/de	New users	2
2023-12-30	2023	52	/de	Sessions	4
2023-12-30	2023	52	/en	Active users	2
2023-12-30	2023	52	/en	Average engagement time per session	21
2023-12-30	2023	52	/en	New users	2
2023-12-30	2023	52	/en	Sessions	2
2023-12-30	2023	52	/objednavka	Active users	2
2023-12-30	2023	52	/objednavka	Average engagement time per session	2271
2023-12-30	2023	52	/objednavka	New users	1
2023-12-30	2023	52	/objednavka	Sessions	2
2023-12-30	2023	52	/pl/objednavka	Active users	0
2023-12-30	2023	52	/pl/objednavka	Average engagement time per session	0
2023-12-30	2023	52	/pl/objednavka	New users	0
2023-12-30	2023	52	/pl/objednavka	Sessions	1
2023-12-31	2023	52	/	Active users	21
2023-12-31	2023	52	/	Average engagement time per session	243
2023-12-31	2023	52	/	New users	18
2023-12-31	2023	52	/	Sessions	24
2023-12-31	2023	52	/de	Active users	1
2023-12-31	2023	52	/de	Average engagement time per session	13
2023-12-31	2023	52	/de	New users	0
2023-12-31	2023	52	/de	Sessions	4
2023-12-31	2023	52	/pl	Active users	1
2023-12-31	2023	52	/pl	Average engagement time per session	649
2023-12-31	2023	52	/pl	New users	0
2023-12-31	2023	52	/pl	Sessions	2
2024-01-01	2024	1	/	Active users	31
2024-01-01	2024	1	/	Average engagement time per session	195
2024-01-01	2024	1	/	New users	30
2024-01-01	2024	1	/	Sessions	35
2024-01-01	2024	1	/de	Active users	2
2024-01-01	2024	1	/de	Average engagement time per session	32
2024-01-01	2024	1	/de	New users	2
2024-01-01	2024	1	/de	Sessions	2
2024-01-01	2024	1	/de/objednavka	Active users	2
2024-01-01	2024	1	/de/objednavka	Average engagement time per session	452
2024-01-01	2024	1	/de/objednavka	New users	1
2024-01-01	2024	1	/de/objednavka	Sessions	2
2024-01-01	2024	1	/objednavka	Active users	0
2024-01-01	2024	1	/objednavka	Average engagement time per session	0
2024-01-01	2024	1	/objednavka	New users	0
2024-01-01	2024	1	/objednavka	Sessions	1
2024-01-01	2024	1	/pl	Active users	3
2024-01-01	2024	1	/pl	Average engagement time per session	11
2024-01-01	2024	1	/pl	New users	1
2024-01-01	2024	1	/pl	Sessions	4
2024-01-01	2024	1	/pl/objednavka	Active users	1
2024-01-01	2024	1	/pl/objednavka	Average engagement time per session	148
2024-01-01	2024	1	/pl/objednavka	New users	1
2024-01-01	2024	1	/pl/objednavka	Sessions	1
2024-01-02	2024	1	/	Active users	35
2024-01-02	2024	1	/	Average engagement time per session	232
2024-01-02	2024	1	/	New users	33
2024-01-02	2024	1	/	Sessions	39
2024-01-02	2024	1	/de	Active users	3
2024-01-02	2024	1	/de	Average engagement time per session	315
2024-01-02	2024	1	/de	New users	1
2024-01-02	2024	1	/de	Sessions	6
2024-01-02	2024	1	/de/objednavka	Active users	2
2024-01-02	2024	1	/de/objednavka	Average engagement time per session	1
2024-01-02	2024	1	/de/objednavka	New users	0
2024-01-02	2024	1	/de/objednavka	Sessions	3
2024-01-02	2024	1	/en	Active users	2
2024-01-02	2024	1	/en	Average engagement time per session	0
2024-01-02	2024	1	/en	New users	2
2024-01-02	2024	1	/en	Sessions	2
2024-01-02	2024	1	/objednavka	Active users	1
2024-01-02	2024	1	/objednavka	Average engagement time per session	25
2024-01-02	2024	1	/objednavka	New users	1
2024-01-02	2024	1	/objednavka	Sessions	1
2024-01-02	2024	1	/pl	Active users	3
2024-01-02	2024	1	/pl	Average engagement time per session	254
2024-01-02	2024	1	/pl	New users	1
2024-01-02	2024	1	/pl	Sessions	5
2024-01-03	2024	1	/	Active users	32
2024-01-03	2024	1	/	Average engagement time per session	258
2024-01-03	2024	1	/	New users	27
2024-01-03	2024	1	/	Sessions	39
2024-01-03	2024	1	/de	Active users	2
2024-01-03	2024	1	/de	Average engagement time per session	228
2024-01-03	2024	1	/de	New users	0
2024-01-03	2024	1	/de	Sessions	4
2024-01-03	2024	1	/objednavka	Active users	5
2024-01-03	2024	1	/objednavka	Average engagement time per session	289
2024-01-03	2024	1	/objednavka	New users	2
2024-01-03	2024	1	/objednavka	Sessions	7
2024-01-03	2024	1	/pl	Active users	2
2024-01-03	2024	1	/pl	Average engagement time per session	368
2024-01-03	2024	1	/pl	New users	2
2024-01-03	2024	1	/pl	Sessions	2
2024-01-04	2024	1	/	Active users	34
2024-01-04	2024	1	/	Average engagement time per session	282
2024-01-04	2024	1	/	New users	28
2024-01-04	2024	1	/	Sessions	37
2024-01-04	2024	1	/de	Active users	0
2024-01-04	2024	1	/de	Average engagement time per session	0
2024-01-04	2024	1	/de	New users	0
2024-01-04	2024	1	/de	Sessions	1
2024-01-04	2024	1	/de/objednavka	Active users	0
2024-01-04	2024	1	/de/objednavka	Average engagement time per session	0
2024-01-04	2024	1	/de/objednavka	New users	0
2024-01-04	2024	1	/de/objednavka	Sessions	1
2024-01-04	2024	1	/en	Active users	2
2024-01-04	2024	1	/en	Average engagement time per session	50
2024-01-04	2024	1	/en	New users	1
2024-01-04	2024	1	/en	Sessions	2
2024-01-04	2024	1	/objednavka	Active users	1
2024-01-04	2024	1	/objednavka	Average engagement time per session	0
2024-01-04	2024	1	/objednavka	New users	0
2024-01-04	2024	1	/objednavka	Sessions	1
2024-01-04	2024	1	/pl	Active users	7
2024-01-04	2024	1	/pl	Average engagement time per session	749
2024-01-04	2024	1	/pl	New users	5
2024-01-04	2024	1	/pl	Sessions	7
2024-01-05	2024	1	/	Active users	32
2024-01-05	2024	1	/	Average engagement time per session	295
2024-01-05	2024	1	/	New users	31
2024-01-05	2024	1	/	Sessions	37
2024-01-05	2024	1	/de	Active users	4
2024-01-05	2024	1	/de	Average engagement time per session	135
2024-01-05	2024	1	/de	New users	1
2024-01-05	2024	1	/de	Sessions	4
2024-01-05	2024	1	/de/objednavka	Active users	1
2024-01-05	2024	1	/de/objednavka	Average engagement time per session	143
2024-01-05	2024	1	/de/objednavka	New users	0
2024-01-05	2024	1	/de/objednavka	Sessions	2
2024-01-05	2024	1	/objednavka	Active users	4
2024-01-05	2024	1	/objednavka	Average engagement time per session	369
2024-01-05	2024	1	/objednavka	New users	2
2024-01-05	2024	1	/objednavka	Sessions	4
2024-01-05	2024	1	/pl	Active users	4
2024-01-05	2024	1	/pl	Average engagement time per session	241
2024-01-05	2024	1	/pl	New users	2
2024-01-05	2024	1	/pl	Sessions	7
2024-01-06	2024	1	/	Active users	31
2024-01-06	2024	1	/	Average engagement time per session	135
2024-01-06	2024	1	/	New users	27
2024-01-06	2024	1	/	Sessions	36
2024-01-06	2024	1	/de	Active users	3
2024-01-06	2024	1	/de	Average engagement time per session	106
2024-01-06	2024	1	/de	New users	2
2024-01-06	2024	1	/de	Sessions	5
2024-01-06	2024	1	/de/objednavka	Active users	0
2024-01-06	2024	1	/de/objednavka	Average engagement time per session	0
2024-01-06	2024	1	/de/objednavka	New users	0
2024-01-06	2024	1	/de/objednavka	Sessions	2
2024-01-06	2024	1	/en	Active users	1
2024-01-06	2024	1	/en	Average engagement time per session	0
2024-01-06	2024	1	/en	New users	1
2024-01-06	2024	1	/en	Sessions	1
2024-01-06	2024	1	/objednavka	Active users	3
2024-01-06	2024	1	/objednavka	Average engagement time per session	180
2024-01-06	2024	1	/objednavka	New users	2
2024-01-06	2024	1	/objednavka	Sessions	3
2024-01-06	2024	1	/pl	Active users	5
2024-01-06	2024	1	/pl	Average engagement time per session	56
2024-01-06	2024	1	/pl	New users	4
2024-01-06	2024	1	/pl	Sessions	7
2024-01-06	2024	1	/pl/objednavka	Active users	0
2024-01-06	2024	1	/pl/objednavka	Average engagement time per session	0
2024-01-06	2024	1	/pl/objednavka	New users	0
2024-01-06	2024	1	/pl/objednavka	Sessions	1
2024-01-07	2024	1	/	Active users	38
2024-01-07	2024	1	/	Average engagement time per session	218
2024-01-07	2024	1	/	New users	36
2024-01-07	2024	1	/	Sessions	44
2024-01-07	2024	1	/de	Active users	2
2024-01-07	2024	1	/de	Average engagement time per session	325
2024-01-07	2024	1	/de	New users	2
2024-01-07	2024	1	/de	Sessions	2
2024-01-07	2024	1	/de/objednavka	Active users	1
2024-01-07	2024	1	/de/objednavka	Average engagement time per session	424
2024-01-07	2024	1	/de/objednavka	New users	0
2024-01-07	2024	1	/de/objednavka	Sessions	3
2024-01-07	2024	1	/en	Active users	2
2024-01-07	2024	1	/en	Average engagement time per session	326
2024-01-07	2024	1	/en	New users	2
2024-01-07	2024	1	/en	Sessions	2
2024-01-07	2024	1	/objednavka	Active users	3
2024-01-07	2024	1	/objednavka	Average engagement time per session	80
2024-01-07	2024	1	/objednavka	New users	1
2024-01-07	2024	1	/objednavka	Sessions	3
2024-01-07	2024	1	/pl	Active users	4
2024-01-07	2024	1	/pl	Average engagement time per session	0
2024-01-07	2024	1	/pl	New users	2
2024-01-07	2024	1	/pl	Sessions	4
2024-01-08	2024	2	/	Active users	36
2024-01-08	2024	2	/	Average engagement time per session	270
2024-01-08	2024	2	/	New users	33
2024-01-08	2024	2	/	Sessions	41
2024-01-08	2024	2	/de	Active users	0
2024-01-08	2024	2	/de	Average engagement time per session	0
2024-01-08	2024	2	/de	New users	0
2024-01-08	2024	2	/de	Sessions	1
2024-01-08	2024	2	/en	Active users	2
2024-01-08	2024	2	/en	Average engagement time per session	4
2024-01-08	2024	2	/en	New users	1
2024-01-08	2024	2	/en	Sessions	3
2024-01-08	2024	2	/objednavka	Active users	2
2024-01-08	2024	2	/objednavka	Average engagement time per session	494
2024-01-08	2024	2	/objednavka	New users	0
2024-01-08	2024	2	/objednavka	Sessions	2
2024-01-09	2024	2	/	Active users	34
2024-01-09	2024	2	/	Average engagement time per session	175
2024-01-09	2024	2	/	New users	28
2024-01-09	2024	2	/	Sessions	35
2024-01-09	2024	2	/de	Active users	5
2024-01-09	2024	2	/de	Average engagement time per session	387
2024-01-09	2024	2	/de	New users	5
2024-01-09	2024	2	/de	Sessions	8
2024-01-09	2024	2	/en	Active users	1
2024-01-09	2024	2	/en	Average engagement time per session	1
2024-01-09	2024	2	/en	New users	0
2024-01-09	2024	2	/en	Sessions	1
2024-01-09	2024	2	/objednavka	Active users	6
2024-01-09	2024	2	/objednavka	Average engagement time per session	63
2024-01-09	2024	2	/objednavka	New users	6
2024-01-09	2024	2	/objednavka	Sessions	7
2024-01-09	2024	2	/pl	Active users	1
2024-01-09	2024	2	/pl	Average engagement time per session	0
2024-01-09	2024	2	/pl	New users	1
2024-01-09	2024	2	/pl	Sessions	1
2024-01-10	2024	2	/	Active users	40
2024-01-10	2024	2	/	Average engagement time per session	267
2024-01-10	2024	2	/	New users	33
2024-01-10	2024	2	/	Sessions	43
2024-01-10	2024	2	/de	Active users	7
2024-01-10	2024	2	/de	Average engagement time per session	132
2024-01-10	2024	2	/de	New users	5
2024-01-10	2024	2	/de	Sessions	11
2024-01-10	2024	2	/en	Active users	1
2024-01-10	2024	2	/en	Average engagement time per session	299
2024-01-10	2024	2	/en	New users	1
2024-01-10	2024	2	/en	Sessions	1
2024-01-10	2024	2	/objednavka	Active users	3
2024-01-10	2024	2	/objednavka	Average engagement time per session	558
2024-01-10	2024	2	/objednavka	New users	1
2024-01-10	2024	2	/objednavka	Sessions	3
2024-01-10	2024	2	/pl	Active users	1
2024-01-10	2024	2	/pl	Average engagement time per session	0
2024-01-10	2024	2	/pl	New users	0
2024-01-10	2024	2	/pl	Sessions	1
2024-01-11	2024	2	/	Active users	36
2024-01-11	2024	2	/	Average engagement time per session	263
2024-01-11	2024	2	/	New users	29
2024-01-11	2024	2	/	Sessions	44
2024-01-11	2024	2	/de	Active users	3
2024-01-11	2024	2	/de	Average engagement time per session	251
2024-01-11	2024	2	/de	New users	1
2024-01-11	2024	2	/de	Sessions	6
2024-01-11	2024	2	/en	Active users	2
2024-01-11	2024	2	/en	Average engagement time per session	15
2024-01-11	2024	2	/en	New users	1
2024-01-11	2024	2	/en	Sessions	2
2024-01-11	2024	2	/en/objednavka	Active users	1
2024-01-11	2024	2	/en/objednavka	Average engagement time per session	0
2024-01-11	2024	2	/en/objednavka	New users	0
2024-01-11	2024	2	/en/objednavka	Sessions	1
2024-01-11	2024	2	/objednavka	Active users	3
2024-01-11	2024	2	/objednavka	Average engagement time per session	5
2024-01-11	2024	2	/objednavka	New users	0
2024-01-11	2024	2	/objednavka	Sessions	3
2024-01-11	2024	2	/pl/objednavka	Active users	1
2024-01-11	2024	2	/pl/objednavka	Average engagement time per session	15
2024-01-11	2024	2	/pl/objednavka	New users	0
2024-01-11	2024	2	/pl/objednavka	Sessions	1
2024-01-12	2024	2	/	Active users	29
2024-01-12	2024	2	/	Average engagement time per session	459
2024-01-12	2024	2	/	New users	23
2024-01-12	2024	2	/	Sessions	31
2024-01-12	2024	2	/de	Active users	3
2024-01-12	2024	2	/de	Average engagement time per session	481
2024-01-12	2024	2	/de	New users	3
2024-01-12	2024	2	/de	Sessions	4
2024-01-12	2024	2	/en	Active users	1
2024-01-12	2024	2	/en	Average engagement time per session	3
2024-01-12	2024	2	/en	New users	1
2024-01-12	2024	2	/en	Sessions	1
2024-01-12	2024	2	/objednavka	Active users	4
2024-01-12	2024	2	/objednavka	Average engagement time per session	377
2024-01-12	2024	2	/objednavka	New users	2
2024-01-12	2024	2	/objednavka	Sessions	6
2024-01-13	2024	2	/	Active users	28
2024-01-13	2024	2	/	Average engagement time per session	233
2024-01-13	2024	2	/	New users	23
2024-01-13	2024	2	/	Sessions	33
2024-01-13	2024	2	/de	Active users	2
2024-01-13	2024	2	/de	Average engagement time per session	571
2024-01-13	2024	2	/de	New users	1
2024-01-13	2024	2	/de	Sessions	3
2024-01-13	2024	2	/de/objednavka	Active users	2
2024-01-13	2024	2	/de/objednavka	Average engagement time per session	0
2024-01-13	2024	2	/de/objednavka	New users	2
2024-01-13	2024	2	/de/objednavka	Sessions	2
2024-01-13	2024	2	/en	Active users	3
2024-01-13	2024	2	/en	Average engagement time per session	528
2024-01-13	2024	2	/en	New users	3
2024-01-13	2024	2	/en	Sessions	3
2024-01-13	2024	2	/objednavka	Active users	4
2024-01-13	2024	2	/objednavka	Average engagement time per session	186
2024-01-13	2024	2	/objednavka	New users	2
2024-01-13	2024	2	/objednavka	Sessions	5
2024-01-13	2024	2	/pl	Active users	3
2024-01-13	2024	2	/pl	Average engagement time per session	141
2024-01-13	2024	2	/pl	New users	2
2024-01-13	2024	2	/pl	Sessions	4
2024-01-14	2024	2	/	Active users	41
2024-01-14	2024	2	/	Average engagement time per session	241
2024-01-14	2024	2	/	New users	38
2024-01-14	2024	2	/	Sessions	46
2024-01-14	2024	2	/de	Active users	6
2024-01-14	2024	2	/de	Average engagement time per session	605
2024-01-14	2024	2	/de	New users	3
2024-01-14	2024	2	/de	Sessions	8
2024-01-14	2024	2	/de/objednavka	Active users	2
2024-01-14	2024	2	/de/objednavka	Average engagement time per session	1126
2024-01-14	2024	2	/de/objednavka	New users	0
2024-01-14	2024	2	/de/objednavka	Sessions	2
2024-01-14	2024	2	/objednavka	Active users	4
2024-01-14	2024	2	/objednavka	Average engagement time per session	378
2024-01-14	2024	2	/objednavka	New users	2
2024-01-14	2024	2	/objednavka	Sessions	4
2024-01-14	2024	2	/pl	Active users	3
2024-01-14	2024	2	/pl	Average engagement time per session	183
2024-01-14	2024	2	/pl	New users	2
2024-01-14	2024	2	/pl	Sessions	3
2024-01-15	2024	3	/	Active users	32
2024-01-15	2024	3	/	Average engagement time per session	109
2024-01-15	2024	3	/	New users	29
2024-01-15	2024	3	/	Sessions	35
2024-01-15	2024	3	/de	Active users	4
2024-01-15	2024	3	/de	Average engagement time per session	10
2024-01-15	2024	3	/de	New users	2
2024-01-15	2024	3	/de	Sessions	6
2024-01-15	2024	3	/de/objednavka	Active users	2
2024-01-15	2024	3	/de/objednavka	Average engagement time per session	155
2024-01-15	2024	3	/de/objednavka	New users	0
2024-01-15	2024	3	/de/objednavka	Sessions	2
2024-01-15	2024	3	/objednavka	Active users	5
2024-01-15	2024	3	/objednavka	Average engagement time per session	96
2024-01-15	2024	3	/objednavka	New users	1
2024-01-15	2024	3	/objednavka	Sessions	8
2024-01-15	2024	3	/pl	Active users	3
2024-01-15	2024	3	/pl	Average engagement time per session	69
2024-01-15	2024	3	/pl	New users	1
2024-01-15	2024	3	/pl	Sessions	3
2024-01-16	2024	3	/	Active users	38
2024-01-16	2024	3	/	Average engagement time per session	339
2024-01-16	2024	3	/	New users	30
2024-01-16	2024	3	/	Sessions	42
2024-01-16	2024	3	/de	Active users	1
2024-01-16	2024	3	/de	Average engagement time per session	2
2024-01-16	2024	3	/de	New users	0
2024-01-16	2024	3	/de	Sessions	3
2024-01-16	2024	3	/de/objednavka	Active users	2
2024-01-16	2024	3	/de/objednavka	Average engagement time per session	50
